loss,binary_crossentropy,iou_score,precision,recall,f1-score,binary_focal_loss,dice_loss
0.1991107016801834,0.06627596914768219,0.7445322275161743,0.8679137825965881,0.8369112610816956,0.8314846158027649,0.026015853509306908,0.17309485375881195
0.16746050119400024,0.049882158637046814,0.7716231942176819,0.8533836007118225,0.8908983469009399,0.8623578548431396,0.02261701412498951,0.14484353363513947
0.1660154163837433,0.05868414789438248,0.7737289667129517,0.8908262252807617,0.8497108817100525,0.8594250082969666,0.020360765978693962,0.14565464854240417
0.16864870488643646,0.05359506979584694,0.7687442302703857,0.911604106426239,0.8312456011772156,0.8551456332206726,0.018491243943572044,0.15015751123428345
0.17766188085079193,0.057467538863420486,0.7555660605430603,0.8877450227737427,0.8337408304214478,0.8488792181015015,0.02092345617711544,0.15673846006393433
