loss,binary_crossentropy,iou_score,precision,recall,f1-score,binary_focal_loss,dice_loss
0.2096775621175766,0.05916761979460716,0.7309498190879822,0.8294305205345154,0.8334478139877319,0.820469319820404,0.025090426206588745,0.18458722531795502
0.20338107645511627,0.052666451781988144,0.7285212874412537,0.8162055611610413,0.8654594421386719,0.8278839588165283,0.025242997333407402,0.1781381219625473
0.21461766958236694,0.06077388674020767,0.7242103219032288,0.8203436136245728,0.8265340924263,0.8159647583961487,0.02449090965092182,0.19012676179409027
0.173065185546875,0.05747260898351669,0.7607870697975159,0.9031636714935303,0.8311460018157959,0.8523250222206116,0.01834534853696823,0.15471982955932617
0.1997542828321457,0.06320895999670029,0.7344711422920227,0.8006858229637146,0.889120876789093,0.837148904800415,0.031685516238212585,0.1680687814950943
