loss,binary_crossentropy,iou_score,precision,recall,f1-score,binary_focal_loss,dice_loss
0.201433137,0.055218939,0.737620115,0.897839904,0.80478996,0.822686195,0.019225784,0.182207391
0.166354343,0.042556468,0.774480104,0.844762623,0.907079339,0.861717284,0.022261735,0.144092575
0.194888115,0.055938009,0.748727739,0.835632324,0.872742653,0.836125374,0.025927074,0.168961063
0.144001663,0.04287298,0.796167552,0.872202277,0.901678324,0.879832208,0.018229745,0.12577194
0.1806471198797226,0.05493512749671936,0.7469297647476196,0.9096752405166626,0.8062869310379028,0.8441854119300842,0.01793329417705536,0.16271385550498962
