,loss,binary_crossentropy,iou_score,precision,recall,f1-score,binary_focal_loss,dice_loss,val_loss,val_binary_crossentropy,val_iou_score,val_precision,val_recall,val_f1-score,val_binary_focal_loss,val_dice_loss
2,0.8487098813056946,0.27940380573272705,0.3129314184188843,0.34262919425964355,0.7835409641265869,0.47553932666778564,0.0343758724629879,0.8143339157104492,1.4504141807556152,1.2011972665786743,0.1402568817138672,0.14150211215019226,0.9419137239456177,0.24597686529159546,0.6195468902587891,0.8308672904968262
3,0.7882951498031616,0.2140619158744812,0.37421634793281555,0.4235469698905945,0.7633270025253296,0.5435003638267517,0.030720042064785957,0.7575750350952148,1.1687262058258057,0.791645348072052,0.259398877620697,0.2642707824707031,0.9335840940475464,0.41192054748535156,0.36552172899246216,0.8032044768333435
4,0.7222471833229065,0.164462149143219,0.406406044960022,0.4637744128704071,0.7693435549736023,0.5771491527557373,0.029734594747424126,0.692512571811676,0.9343249797821045,0.46852797269821167,0.3960270285606384,0.4312524199485779,0.8292279243469238,0.5673518180847168,0.14758293330669403,0.786742091178894
5,0.6491380333900452,0.1291751116514206,0.44290846586227417,0.5182046294212341,0.7547485828399658,0.6132526397705078,0.02826561965048313,0.6208723187446594,0.8385785818099976,0.32240647077560425,0.4495657682418823,0.5373624563217163,0.7396200299263,0.6202750205993652,0.07371091842651367,0.7648676633834839
6,0.576852023601532,0.10750772804021835,0.47712573409080505,0.5648831725120544,0.7573953866958618,0.6453003883361816,0.02807341329753399,0.5487785935401917,0.8388184309005737,0.33931389451026917,0.424624502658844,0.46877560019493103,0.8182423710823059,0.5959963202476501,0.12122519314289093,0.717593252658844
7,0.5286273956298828,0.09849321097135544,0.4854849874973297,0.5927634835243225,0.7282457947731018,0.6525591015815735,0.030516572296619415,0.4981108009815216,0.7071375250816345,0.17539238929748535,0.4691050946712494,0.6262397170066833,0.651542067527771,0.638620138168335,0.03761229291558266,0.6695252060890198
8,0.4844362139701843,0.09238766878843307,0.4966886341571808,0.6119306683540344,0.7279296517372131,0.6631157994270325,0.03190971165895462,0.4525265693664551,0.647606611251831,0.17539510130882263,0.5000318288803101,0.5959938764572144,0.7561877965927124,0.6666014194488525,0.06084003672003746,0.5867665410041809
9,0.45127370953559875,0.08651631325483322,0.5044676065444946,0.6240349411964417,0.7244980335235596,0.6696031093597412,0.030916189774870872,0.42035752534866333,0.5793322920799255,0.12373137474060059,0.5050148963928223,0.7071496248245239,0.6383093595504761,0.6709601879119873,0.0322846919298172,0.5470476150512695
10,0.4213140308856964,0.08357682079076767,0.5180577039718628,0.658275842666626,0.7119928598403931,0.6822177171707153,0.029445596039295197,0.3918684720993042,0.5095130205154419,0.11239489912986755,0.5287716388702393,0.7013417482376099,0.6824845671653748,0.6917352676391602,0.03511086106300354,0.47440212965011597
11,0.390166312456131,0.08074247092008591,0.5417572855949402,0.693074643611908,0.7131724953651428,0.7020877003669739,0.028749974444508553,0.36141636967658997,0.47660768032073975,0.09964793920516968,0.5247718095779419,0.7433232069015503,0.6441783905029297,0.6869227886199951,0.029353942722082138,0.4472537636756897
