loss,binary_crossentropy,iou_score,precision,recall,f1-score,binary_focal_loss,dice_loss
0.21397122740745544,0.06251226365566254,0.7202953696250916,0.8710933327674866,0.7961989045143127,0.8136929869651794,0.02163238637149334,0.19233883917331696
0.23082827031612396,0.05940030515193939,0.7063112854957581,0.7602261900901794,0.8947019577026367,0.8094419836997986,0.03329020366072655,0.1975381225347519
0.24974137544631958,0.0715695321559906,0.6894932389259338,0.8497384786605835,0.7725496888160706,0.7828561663627625,0.026706624776124954,0.22303472459316254
0.20989423990249634,0.06744208931922913,0.7290117740631104,0.891082763671875,0.8025144934654236,0.8198217153549194,0.02265288308262825,0.187241330742836
0.21016645431518555,0.06601856648921967,0.7243500351905823,0.8957853317260742,0.7824480533599854,0.8188669681549072,0.02237739972770214,0.18778909742832184
