loss,binary_crossentropy,iou_score,precision,recall,f1-score,binary_focal_loss,dice_loss
,,2.023031520081986e-08,1.0,2.023031520081986e-08,2.023031520081986e-08,,
1.0873576402664185,0.4050232172012329,0.002209562575444579,0.03321750462055206,0.002244006609544158,0.004130404908210039,0.10042726993560791,0.9869304895401001
0.22977448999881744,0.07134103775024414,0.7087748646736145,0.8312341570854187,0.8313855528831482,0.8064180016517639,0.03062491863965988,0.19914956390857697
,,1.965403484405215e-08,1.0,1.965403484405215e-08,1.965403484405215e-08,,
,,2.0006599044108953e-08,1.0,2.0006599044108953e-08,2.0006599044108953e-08,,
