,loss,binary_crossentropy,iou_score,precision,recall,f1-score,binary_focal_loss,dice_loss,val_loss,val_binary_crossentropy,val_iou_score,val_precision,val_recall,val_f1-score,val_binary_focal_loss,val_dice_loss
60,0.19021384418010712,0.05347365140914917,0.7263051867485046,0.8429058194160461,0.840987503528595,0.8413960337638855,0.020212776958942413,0.1700010597705841,0.17886166274547577,0.04656899347901344,0.7421510815620422,0.8655917048454285,0.8372723460197449,0.8509159088134766,0.016466129571199417,0.16239553689956665
61,0.19501610100269318,0.054364025592803955,0.7195834517478943,0.8373281955718994,0.8371934294700623,0.8366720080375671,0.02105460874736309,0.17396144568920135,0.17925068736076355,0.045925937592983246,0.7425016164779663,0.8461960554122925,0.8564392328262329,0.8512271642684937,0.017761439085006714,0.16148926317691803
62,0.19691944122314453,0.05518745630979538,0.7179936170578003,0.8313263058662415,0.8406206965446472,0.8355069756507874,0.021812621504068375,0.17510680854320526,0.1785031259059906,0.0457080602645874,0.7455039620399475,0.8280156850814819,0.8801323771476746,0.8528949618339539,0.019294269382953644,0.15920884907245636
63,0.19069884717464447,0.05288495495915413,0.724932074546814,0.8439051508903503,0.8383094668388367,0.8402329087257385,0.02015676349401474,0.17054209113121033,0.1717206835746765,0.043389469385147095,0.7531130909919739,0.8536122441291809,0.8625339269638062,0.8580055236816406,0.01664510928094387,0.1550755798816681
64,0.1867457926273346,0.05225002393126488,0.7306610941886902,0.8411300778388977,0.8485434055328369,0.8441898226737976,0.020309150218963623,0.16643662750720978,0.1874086707830429,0.05054016038775444,0.7283841967582703,0.8978570103645325,0.7928386926651001,0.8414748907089233,0.014997527003288269,0.17241114377975464
65,0.18882249295711517,0.05263425037264824,0.7281125783920288,0.8382705450057983,0.8476280570030212,0.8424137830734253,0.020785976201295853,0.16803650557994843,0.1709013283252716,0.04209368675947189,0.7524890899658203,0.8533778190612793,0.8628233075141907,0.8579068183898926,0.016013499349355698,0.1548878401517868
66,0.18218225240707397,0.05025044456124306,0.7367044687271118,0.8438470363616943,0.8538257479667664,0.8481829166412354,0.019810209050774574,0.16237202286720276,0.18685951828956604,0.050351690500974655,0.728716254234314,0.8892956972122192,0.7991295456886292,0.841530978679657,0.015718724578619003,0.17114078998565674
67,0.18613091111183167,0.05327242612838745,0.7308647036552429,0.8494452238082886,0.8411017656326294,0.8442482352256775,0.020241109654307365,0.16588979959487915,0.16895046830177307,0.04341831058263779,0.7556999325752258,0.8536819219589233,0.8659844398498535,0.8597348928451538,0.016862202435731888,0.1520882546901703
68,0.1868034154176712,0.05329426750540733,0.7299438714981079,0.8457496762275696,0.8436887860298157,0.8436124324798584,0.020474068820476532,0.16632935404777527,0.1825098842382431,0.04928018897771835,0.7349916100502014,0.8787215352058411,0.8160067796707153,0.8459320068359375,0.01636270247399807,0.16614718735218048
69,0.1854185163974762,0.052911657840013504,0.7328321933746338,0.8423976302146912,0.851233720779419,0.8455435633659363,0.0209782887250185,0.16444022953510284,0.19097118079662323,0.053430747240781784,0.7266671061515808,0.841640293598175,0.8394109010696411,0.8403316736221313,0.020899105817079544,0.1700720638036728
70,0.18492157757282257,0.052698779851198196,0.7333568334579468,0.8399909138679504,0.8528026342391968,0.8459693789482117,0.021079914644360542,0.16384166479110718,0.1705152839422226,0.04409101605415344,0.7528506517410278,0.8884130716323853,0.8287004232406616,0.857443630695343,0.014510085806250572,0.15600520372390747
71,0.18559227883815765,0.05248888581991196,0.7315799593925476,0.8454617857933044,0.8473107218742371,0.8447682857513428,0.020329134538769722,0.16526314616203308,0.17251847684383392,0.04561031609773636,0.7488163709640503,0.8793832063674927,0.8329833745956421,0.855389416217804,0.015418419614434242,0.15710006654262543
72,0.1813611537218094,0.05017003044486046,0.7369604706764221,0.8482246994972229,0.8489683270454407,0.8483074903488159,0.019547827541828156,0.16181331872940063,0.17542418837547302,0.04433766379952431,0.7490437626838684,0.818283200263977,0.8960574865341187,0.855358898639679,0.02023572474718094,0.15518847107887268
73,0.1761416494846344,0.048564936965703964,0.7445217370986938,0.8492769598960876,0.8590973615646362,0.8534170985221863,0.019274942576885223,0.15686671435832977,0.17350904643535614,0.04516291245818138,0.7524107694625854,0.8125940561294556,0.9082415699958801,0.8575364947319031,0.02156076952815056,0.15194827318191528
74,0.18024063110351562,0.050538863986730576,0.7392921447753906,0.844960629940033,0.8564322590827942,0.8499946594238281,0.020342029631137848,0.15989859402179718,0.17757682502269745,0.04699372500181198,0.7483617067337036,0.808879017829895,0.907036304473877,0.8549376726150513,0.022646358236670494,0.1549304872751236
75,0.17325636744499207,0.04851384833455086,0.7478162050247192,0.8524718880653381,0.8595197200775146,0.8555037379264832,0.01915675960481167,0.15409959852695465,0.16618554294109344,0.0417797788977623,0.7594725489616394,0.846678614616394,0.8790904879570007,0.8624114990234375,0.017172586172819138,0.149012953042984
76,0.17842572927474976,0.04992569983005524,0.7410043478012085,0.8501459956169128,0.8530939817428589,0.8511359095573425,0.019645633175969124,0.15878009796142578,0.1656125783920288,0.043130338191986084,0.760351836681366,0.8462330102920532,0.8795871734619141,0.8625291585922241,0.017740868031978607,0.1478717029094696
77,0.17922809720039368,0.04980878159403801,0.7404091954231262,0.8465197086334229,0.8563933968544006,0.8505241870880127,0.01975090429186821,0.15947718918323517,0.16483037173748016,0.04409390687942505,0.7618908286094666,0.8526968955993652,0.8754569888114929,0.863674521446228,0.018125753849744797,0.14670462906360626
78,0.18320442736148834,0.05268083140254021,0.7339845895767212,0.8498175144195557,0.8448473811149597,0.8464727401733398,0.02026357315480709,0.1629408448934555,0.15891271829605103,0.04196637123823166,0.768891453742981,0.85387122631073,0.8826237916946411,0.8678526878356934,0.017018241807818413,0.14189447462558746
79,0.17304474115371704,0.04757353290915489,0.7481681108474731,0.8487430214881897,0.8643971085548401,0.855704128742218,0.019109196960926056,0.15393556654453278,0.1585884392261505,0.03974580764770508,0.7716007232666016,0.8407999277114868,0.9020374417304993,0.8701745867729187,0.01747516542673111,0.1411132663488388
80,0.1758888214826584,0.04959842190146446,0.7435203790664673,0.8559615015983582,0.8506211638450623,0.8525689244270325,0.019045868888497353,0.15684296190738678,0.16576100885868073,0.04381928965449333,0.7622362375259399,0.8337427377700806,0.8968889117240906,0.8640381097793579,0.019123315811157227,0.1466377079486847
