,loss,binary_crossentropy,iou_score,precision,recall,f1-score,binary_focal_loss,dice_loss,val_loss,val_binary_crossentropy,val_iou_score,val_precision,val_recall,val_f1-score,val_binary_focal_loss,val_dice_loss
133,0.1260530650615692,0.03189342841506004,0.8087119460105896,0.8945848941802979,0.8940474987030029,0.8941940069198608,0.012528286315500736,0.11352476477622986,0.14612725377082825,0.04903825744986534,0.7845169901847839,0.889823317527771,0.8690462112426758,0.8792187571525574,0.018341364338994026,0.12778589129447937
134,0.12309322506189346,0.03074980340898037,0.8134557604789734,0.8992567658424377,0.8951616287231445,0.8971027135848999,0.011812684126198292,0.11128053069114685,0.15231068432331085,0.052681002765893936,0.7760373950004578,0.8916290402412415,0.856896698474884,0.8738836050033569,0.019270434975624084,0.13304024934768677
135,0.11856081336736679,0.029427973553538322,0.8208999633789062,0.9055547714233398,0.8979539275169373,0.901558518409729,0.011091181077063084,0.10746962577104568,0.1446850597858429,0.04941863566637039,0.7871384620666504,0.899273157119751,0.8632402420043945,0.880875825881958,0.018438715487718582,0.12624633312225342
136,0.12066356837749481,0.030114175751805305,0.8179463744163513,0.8973140120506287,0.9022768139839172,0.8997231125831604,0.012140274979174137,0.10852329432964325,0.1478446125984192,0.051567964255809784,0.7791910171508789,0.9124038219451904,0.842099130153656,0.8758427500724792,0.01738300919532776,0.13046160340309143
137,0.12221278995275497,0.030941003933548927,0.8147274255752563,0.9009327292442322,0.8953596353530884,0.8978521823883057,0.011927337385714054,0.1102854534983635,0.14521290361881256,0.051140278577804565,0.7850308418273926,0.9009752869606018,0.8591568470001221,0.8795571327209473,0.018432870507240295,0.12678003311157227
138,0.12022001296281815,0.029655365273356438,0.817212700843811,0.9050151705741882,0.8938618302345276,0.8992728590965271,0.01107283029705286,0.10914718359708786,0.14190396666526794,0.04897412657737732,0.790284276008606,0.8926290273666382,0.8734111785888672,0.8828585147857666,0.018896490335464478,0.12300747632980347
139,0.11602955311536789,0.02899102121591568,0.8239482641220093,0.9048551917076111,0.9022840857505798,0.9033991098403931,0.011216246522963047,0.10481331497430801,0.14654815196990967,0.05113799870014191,0.7823177576065063,0.8975932002067566,0.8589959144592285,0.877865195274353,0.018661214038729668,0.12788695096969604
140,0.12187499552965164,0.031949546188116074,0.8161351680755615,0.9012820720672607,0.8967926502227783,0.8986614346504211,0.01224067248404026,0.10963431000709534,0.1536788046360016,0.05543957278132439,0.7715349197387695,0.910618007183075,0.8347682952880859,0.8710354566574097,0.017882313579320908,0.13579648733139038
141,0.11947209388017654,0.030269885435700417,0.81918865442276,0.9007557034492493,0.9009408950805664,0.9005416631698608,0.011970304884016514,0.1075017899274826,0.14648962020874023,0.05103708803653717,0.7849093079566956,0.8927389979362488,0.866705060005188,0.8794942498207092,0.019509006291627884,0.12698060274124146
142,0.11744417995214462,0.029582571238279343,0.8213052749633789,0.9066948294639587,0.8975546360015869,0.9018124938011169,0.01101111900061369,0.10643304139375687,0.13997647166252136,0.04731033742427826,0.7944095134735107,0.8885474801063538,0.882347822189331,0.8854271173477173,0.01891445741057396,0.1210620105266571
