,loss,binary_crossentropy,iou_score,precision,recall,f1-score,binary_focal_loss,dice_loss,val_loss,val_binary_crossentropy,val_iou_score,val_precision,val_recall,val_f1-score,val_binary_focal_loss,val_dice_loss
106,0.14572881162166595,0.036564383655786514,0.7821735739707947,0.8869104981422424,0.869091272354126,0.8776798844337463,0.013172712177038193,0.13255609571933746,0.15793457627296448,0.04793956130743027,0.776999831199646,0.8397181034088135,0.9120100140571594,0.8743652105331421,0.02420666627585888,0.13372790813446045
107,0.14500652253627777,0.03511641174554825,0.7825444936752319,0.8834121823310852,0.8729511499404907,0.8778792023658752,0.013087970204651356,0.1319185346364975,0.1540014147758484,0.04650074988603592,0.7780071496963501,0.8566654324531555,0.8943116664886475,0.8749889135360718,0.02177608385682106,0.13222533464431763
108,0.14660853147506714,0.03486790880560875,0.7797571420669556,0.8782117962837219,0.8750619888305664,0.8761395812034607,0.013472539372742176,0.13313598930835724,0.1512087881565094,0.04534992203116417,0.7829045057296753,0.8470250368118286,0.9116715788841248,0.8780712485313416,0.0222055371850729,0.12900325655937195
109,0.13929548859596252,0.03267444297671318,0.7911646366119385,0.8832473754882812,0.8843610286712646,0.8832018375396729,0.01268091518431902,0.12661457061767578,0.14894025027751923,0.044064708054065704,0.7846387624740601,0.8586163520812988,0.9007906913757324,0.8791954517364502,0.02060418203473091,0.1283360719680786
110,0.1430922895669937,0.03426787257194519,0.7857674956321716,0.8798189163208008,0.8808918595314026,0.8798898458480835,0.013445589691400528,0.12964671850204468,0.15150409936904907,0.04410567134618759,0.7788416147232056,0.8680996894836426,0.8832273483276367,0.8755826950073242,0.019448181614279747,0.13205590844154358
111,0.144632950425148,0.035499654710292816,0.7835437655448914,0.8789809942245483,0.8786787390708923,0.8785711526870728,0.013747545890510082,0.13088539242744446,0.14266659319400787,0.041578441858291626,0.7908763885498047,0.879723310470581,0.8865431547164917,0.883116602897644,0.0177299827337265,0.12493661046028137
112,0.14342762529850006,0.033839281648397446,0.7835524082183838,0.8810884356498718,0.8765764832496643,0.8785454034805298,0.01290933508425951,0.13051830232143402,0.15198391675949097,0.04748374968767166,0.7790367603302002,0.8736091256141663,0.8775306940078735,0.8755635023117065,0.02029228024184704,0.13169163465499878
113,0.13907498121261597,0.03273850306868553,0.7907920479774475,0.8820698261260986,0.8844930529594421,0.8830651640892029,0.012795106507837772,0.12627987563610077,0.15841704607009888,0.04852983355522156,0.7762247323989868,0.839184045791626,0.9115809798240662,0.8738856315612793,0.024222195148468018,0.13419485092163086
114,0.1420384794473648,0.03386728838086128,0.7866852283477783,0.8837584853172302,0.8782045841217041,0.8805036544799805,0.013012933544814587,0.12902554869651794,0.15843713283538818,0.04929806664586067,0.779625415802002,0.828060507774353,0.9298720359802246,0.8760172128677368,0.026415428146719933,0.1320216953754425
115,0.13756096363067627,0.032730743288993835,0.7931022644042969,0.8837360739707947,0.8863162398338318,0.8845519423484802,0.012613496743142605,0.1249474585056305,0.14904800057411194,0.04452931135892868,0.7841330170631409,0.8654455542564392,0.8925318121910095,0.8787795305252075,0.020123712718486786,0.12892428040504456
