loss,binary_crossentropy,iou_score,precision,recall,f1-score,binary_focal_loss,dice_loss
,,2.023031520081986e-08,1.0,2.023031520081986e-08,2.023031520081986e-08,,
0.20100878179073334,0.05138104781508446,0.7344979643821716,0.8509107232093811,0.8478869795799255,0.8281083703041077,0.023148206993937492,0.1778605878353119
0.24313277006149292,0.07405822724103928,0.6913039088249207,0.7679805159568787,0.8553069829940796,0.7971572875976562,0.03596740961074829,0.20716533064842224
0.14827647805213928,0.04200216010212898,0.7929883599281311,0.880031406879425,0.8911802172660828,0.8763812780380249,0.018511056900024414,0.12976545095443726
0.22657765448093414,0.07132209837436676,0.715543270111084,0.7870630025863647,0.8692120313644409,0.8146782517433167,0.037579506635665894,0.18899816274642944
